RefSeq	Log2_FC	logCPM	LR	Pval	Padj	Chr	Strand	Start	End	Symbol	txLength	countLength	WL698_none_na_NA_none_hsap_1487_Basal_TCAG1Aligned_sortedByReadname_real_uniq.bam	WL700_none_na_NA_none_hsap_2139_Basal_TCAG1Aligned_sortedByReadname_real_uniq.bam	WL699_none_na_NA_none_hsap_1487_TNFa.DMSO_TCAG1Aligned_sortedByReadname_real_uniq.bam	WL701_none_na_NA_none_hsap_2139_TNFa.DMSO_TCAG1Aligned_sortedByReadname_real_uniq.bam
NM_024800	0.370840498653629	1.60276960864534	2.87601638744236	0.0899081939903078	0.519876784291174	chr3	+	130745693	131069309	NEK11	323616	2948	1.55502279481588	1.12462585479027	1.6188840598021	1.84573360418719
NM_024803	1.91502460437806	-2.28214093020117	2.29542255336492	0.129755894031902	0.611460884328873	chr10	-	5435060	5446793	TUBAL3	11733	1798	-5.9827175065999	-3.68668331519673	-3.6534311280113	-2.14359041923137
NM_024804	-0.107021962436991	3.37400672956908	0.736656106841076	0.390734156392696	0.897517163458158	chr1	-	247263263	247267674	ZNF669	4411	1980	3.52741327797412	3.27260671094982	3.30490920214126	3.2985506784578
NM_024805	0.171537731606982	4.11303592627651	2.93682947428986	0.0865805245880889	0.508862244667572	chr18	+	77794345	77810652	RBFA	16307	5679	3.81189752617201	4.21007668465581	3.99369160405882	4.37262001955037
NM_024806	-0.21721207000968	2.18531462462319	1.42968238710626	0.231816280062186	0.742500239920437	chr11	+	122753235	122830430	C11orf63	77195	3148	2.55113553496701	1.82418888729096	2.52230414387203	1.22116029350975
NM_024807	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr6	-	41157486	41168925	TREML2	11439	3823	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_024808	-0.153053986435741	3.22326095949469	1.3921661220924	0.238039633862189	0.742500239920437	chr13	+	73301886	73330336	BORA	28450	2087	3.34026413647299	3.20648391455757	3.19888612739832	3.04008811128221
NM_024812	-0.211166938008495	0.97058838710751	0.595684331827361	0.44022940271705	0.944009240966529	chr8	+	104152920	104242533	BAALC	89613	2849	1.33869472236694	0.460943853958154	1.28380245285172	-0.107817216245824
NM_024813	-0.00637789387721614	4.09336135089552	0.00400991751764046	0.949508576919452	1	chr1	+	92764521	92853732	RPAP2	89211	3067	4.03919621449942	4.13588723294231	3.99944516772171	4.16257505543085
NM_024814	-0.0783024771381254	5.83739499364218	1.10781712678651	0.292556949384753	0.786119589252654	chr7	+	107384141	107402112	CBLL1	17971	4432	5.88533486989825	5.85560060317422	5.90030063231164	5.67716808442925
NM_024815	-0.312321114360192	2.57515842950904	3.79410307225773	0.0514334224975548	0.402222116019101	chr8	-	21964382	21966932	NUDT18	2550	1519	2.73969125363734	2.63238207927332	2.18126045745544	2.56313002067703
NM_024816	-0.148814525347928	4.05985698114424	2.14095075263255	0.143412986801151	0.637671191512607	chr16	-	28915741	28936532	RABEP2	20791	2191	4.06461697135176	4.1759291187256	3.91672912067185	4.02632890051328
NM_024817	-0.0502551797525114	5.84677185019458	0.539837081505595	0.462500252992963	0.96481672044663	chr15	+	71433787	72075722	THSD4	641935	9145	5.49821101870902	6.17621656752177	5.50271118906245	6.08017372212026
NM_024821	0.242042176727352	1.16775252424966	0.910712482618408	0.339925446777738	0.84790946095541	chr22	+	42196677	42222303	CCDC134	25626	1275	0.724608994951877	1.20423053183076	0.846572372430252	1.53240751213995
NM_024827	-0.507161564250045	2.20628964304412	7.86647671083333	0.0050359681903677	0.0968553841490942	chr3	+	13521714	13547924	HDAC11	26210	2918	2.26568554844228	2.51240775359617	1.84021496603818	1.92784310413043
NM_024829	0.641894074530543	-2.28233470565098	0.294846696407051	0.587131262899187	1	chr12	-	14656596	14720791	PLBD1	64195	1857	-2.9135845023991	-5.9827175065999	-2.27379078478508	-5.9827175065999
NM_024830	-0.0461756811266287	6.27876972619592	0.553377854295039	0.456940779981773	0.959690838914077	chr5	-	1461541	1524076	LPCAT1	62535	3946	6.51465591325519	6.0336769959275	6.49636903239599	5.95358494511875
NM_024831	0.00759800239049894	5.34963904808717	0.0105019109476174	0.918376614232409	1	chr8	+	56685790	56738005	TGS1	52215	3553	5.3048382754507	5.37985253653436	5.35121403713708	5.34741670565665
NM_024832	0.100361740771174	3.6805406664578	0.77512240688153	0.378637044711928	0.885420248507752	chr14	+	92980124	93155334	RIN3	175210	3847	3.66007491391589	3.57172429004457	3.8609355129235	3.55259703439098
NM_024833	-0.590884337966083	1.94002897766673	8.80724657486056	0.0030003647471748	0.06671470122824	chr19	-	58231118	58238995	ZNF671	7877	2434	2.59366649408881	1.45263273421498	1.81433559711489	1.22116029350975
NM_024835	0.0266341410304292	6.21186017253315	0.161196216177672	0.688057569320968	1	chr17	+	34900736	34946276	GGNBP2	45540	2845	6.18098345592188	6.21156190895112	6.14184127161598	6.30422698405019
NM_024836	0.0401766788798902	4.12796141334146	0.162060162686424	0.687266814800435	1	chr1	+	249132529	249143714	ZNF672	11185	2936	4.19003423172061	3.99749813790743	4.19764334960499	4.07519183106824
NM_024837	3.24036101674958	-2.66073792145115	2.98852698556896	0.0838564158382029	0.50492608009481	chr15	-	50150434	50411419	ATP8B4	260985	5677	-5.9827175065999	-5.9827175065999	-3.6534311280113	-3.53984130733953
NM_024838	-0.110332353468229	3.17083602254751	0.685837078825247	0.407583964194088	0.911294146784295	chr10	+	25305507	25315593	THNSL1	10086	3770	2.75226158918267	3.57172429004457	2.83702572638706	3.31898212366425
NM_024840	-0.58128725992996	2.62614015995962	13.4704120235638	0.000242355083334041	0.00917313990419344	chr19	+	52430687	52449011	ZNF613	18324	2231	3.00425978540767	2.66087908554095	2.38839042194024	2.12637803295547
NM_024844	-0.0150431488545556	4.40033534352551	0.0254644952585856	0.873215097058005	1	chr17	+	73201596	73231854	NUP85	30258	2311	4.40430525313616	4.39531729654483	4.29909687657696	4.47175643367891
NM_024847	0.17465869916817	3.59261726115375	1.96351566626992	0.161137822855731	0.679788965123653	chr16	+	18995255	19075262	TMC7	80007	4121	3.54918797022375	3.42990375493471	3.44642130034085	3.87586110449379
NM_024848	-0.0779585749758842	-0.124713174042172	0.0364726998153269	0.848542617419714	1	chr1	-	2252691	2323190	MORN1	70499	1842	-0.163939470885	-0.399778918073132	-0.616196996360233	-0.107817216245824
NM_024852	0.273204526284189	3.46371910655914	5.1384917690415	0.0234009696607515	0.259896332646551	chr1	+	36396682	36522063	AGO3	125381	3645	3.25450225064739	3.37075327970775	3.58296838513082	3.58669977584833
NM_024854	-0.0202744287590835	4.9862253834324	0.0533347223734566	0.817358995016754	1	chr12	+	21590537	21624182	PYROXD1	33645	2557	4.92927009334565	5.05161906681188	5.03839612799896	4.89563422431525
NM_024855	-0.12451290644667	2.7582562492126	0.692159963294217	0.405430667426633	0.909527664894385	chr20	+	37377096	37401089	ACTR5	23993	2479	2.82546686612735	2.75640638271105	2.688229972318	2.64632914325545
NM_024857	-0.0356558534226951	4.01698890332799	0.11869535182264	0.730453815787408	1	chr17	+	29159022	29222295	ATAD5	63273	6242	4.07466116788121	3.96929268487901	3.9645744848225	4.0138501308451
NM_024859	0.434873270309966	-1.17527205741798	0.472617902132939	0.49178527010462	0.985984381960215	chrX	+	49019180	49024495	MAGIX	5315	2809	-2.9135845023991	-1.15604629383943	-1.11586049868073	-1.75397688043783
NM_024860	-0.0266127219296214	3.19448214269214	0.0409714030129447	0.839593131589695	1	chr16	+	58549382	58554431	SETD6	5049	2325	3.12516721301289	3.25402169114745	3.23834734177008	3.07654464634758
NM_024864	-0.394992726686929	1.49269996638706	2.9807305522376	0.0842612317030964	0.505677638271815	chr17	+	34958024	34965407	MRM1	7383	1833	1.5260348905598	1.69235793960629	1.08168803962211	1.34587547127817
NM_024865	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr12	+	7941991	7948657	NANOG	6666	2103	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_024866	0.302056398811411	-1.33892180804924	0.195982542230124	0.657983353412592	1	chr22	+	50919984	50924866	ADM2	4882	4273	-1.44802928505576	-2.84159240849982	-1.33003586928762	-2.14359041923137
NM_024867	0.697964709227327	-0.660300615012318	1.88166061068791	0.170145528488071	0.69727243972212	chr5	+	35617988	35814713	SPEF2	196725	5638	-1.44802928505576	-1.15604629383943	-2.27379078478508	0.187126177736356
NM_024869	-0.615230318448909	0.811520584444164	4.39891166249336	0.0359618732723307	0.330057445043094	chr1	+	26485510	26489119	FAM110D	3609	1524	0.774758920269279	1.16497717461851	-0.0429383809572953	0.70457651453087
NM_024870	0.14608220295288	6.06341214841408	4.53754346691674	0.0331591453868669	0.318546612409369	chr8	+	68864602	69143897	PREX2	279295	5132	6.0252654198022	5.9452140810995	6.2410952573941	6.01592268657734
NM_024871	-0.343739039589638	2.48103617629094	4.33029386733217	0.037439781374694	0.335804674178239	chr3	-	183533663	183543393	MAP6D1	9730	2138	2.399564876879	2.79548654157374	1.81433559711489	2.63006873887906
NM_024874	0.0537334355431937	5.68212888983849	0.54634406885164	0.459815365324505	0.96193603484571	chr1	-	35899090	36023037	KIAA0319L	123947	4812	5.57451665235025	5.73010553795896	5.70463166033356	5.70654290205456
NM_024876	-0.00879625418303589	2.46445762784554	0.00287437417409492	0.957243347288193	1	chr19	-	41197433	41222790	ADCK4	25357	2443	2.399564876879	2.48078774462567	2.40582534982213	2.45651173033395
NM_024877	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr19	-	40728114	40732597	CNTD2	4483	1817	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_024881	0.0119924547360704	6.47868855314252	0.0408448293562067	0.839837736798829	1	chr19	-	16660647	16683193	SLC35E1	22546	5093	6.48671876306437	6.45474377120456	6.47381442364652	6.49250599947012
NM_024884	-0.0532811341192058	2.9805318916412	0.143745899789163	0.704585118163864	1	chr14	-	50709151	50778947	L2HGDH	69796	6095	2.9830854220515	2.9877208070088	2.74412915745117	3.11210259451138
NM_024885	0.205938289584764	0.167624008841359	0.318610990205383	0.572443587039404	1	chrX	-	100523240	100548059	TAF7L	24819	2355	-0.602133991655753	0.325096824091263	-0.929409068619068	0.765393647653696
NM_024886	-1.31821377900173	-1.98274381826484	1.64899218023866	0.199096156263406	0.738137014571591	chr10	-	104209593	104211300	C10orf95	1707	964	-3.75117937002964	-1.62127929098548	-3.6534311280113	-3.53984130733953
NM_024887	-0.125516163545224	5.43338104491454	2.9513950552395	0.0858034606005292	0.507677252452327	chr1	+	26758772	26797795	DHDDS	39023	3328	5.44886841551087	5.53029999726583	5.36465020965744	5.36225873261567
NM_024888	-0.241020752697171	-2.0758165337724	0.055272757405733	0.814129884994529	1	chr19	-	812487	821952	LPPR3	9465	2317	-2.9135845023991	-2.84159240849982	-3.6534311280113	-2.67901087003059
NM_024889	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr10	+	115511212	115542192	PLEKHS1	30980	3250	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_024893	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr20	+	24449834	24647253	SYNDIG1	197419	2523	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_024896	0.0976740833765533	6.22327576717052	1.22076682768662	0.269210214268444	0.752444735641751	chr9	-	5784571	5833081	ERMP1	48510	5341	6.06233270348397	6.27860738317445	6.31908189529859	6.21574101063044
NM_024899	-0.0467843678048587	3.06725139547176	0.118089893621834	0.731115458699312	1	chr18	-	12672625	12702776	CEP76	30151	2947	3.07601448062165	3.06438726539463	2.92430074556849	3.12376312099085
NM_024902	-0.573087722698623	1.09284046825878	4.66467858803904	0.0307891857431312	0.30619303215384	chr12	+	49741040	49745685	DNAJC22	4645	1827	1.7431028235377	0.460943853958154	1.03763072321989	0.187126177736356
NM_024907	-0.138601620206309	3.6447229107946	1.46528693058544	0.226090784615877	0.739745350737747	chr19	-	39432040	39466453	FBXO17	34413	2289	3.59177554302354	3.80026154771729	3.48794094925288	3.62822493371102
NM_024913	-0.110933005046925	0.302039932578683	0.101525585416638	0.750006496375541	1	chr7	+	120628750	120937498	CPED1	308748	5320	0.774758920269279	-0.804818361036621	0.684595258143011	-0.979982381443505
NM_024915	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr8	+	102504667	102681952	GRHL2	177285	5229	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_024919	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr6	-	168456463	168479839	FRMD1	23376	3028	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_024921	2.40475820245707	-2.81274584010708	1.51578256527483	0.218258834148343	0.738137014571591	chrX	-	84532394	84634748	POF1B	102354	3948	-5.9827175065999	-5.9827175065999	-5.9827175065999	-3.53984130733953
NM_024922	2.36542309731081	-2.81278798336135	1.47274439151406	0.224913189255918	0.738137014571591	chr16	+	66995131	67009052	CES3	13921	3895	-5.9827175065999	-5.9827175065999	-3.6534311280113	-5.9827175065999
NM_024923	-0.305655830979733	-1.66071067460971	0.143039193531561	0.705278142971945	1	chr3	-	13357729	13461819	NUP210	104090	7208	-2.9135845023991	-1.62127929098548	-3.6534311280113	-1.75397688043783
NM_024927	0.0747692878703034	1.86328359918832	0.139234708592602	0.70904300378927	1	chr17	-	40819932	40829048	PLEKHH3	9116	3061	1.81676261079594	1.74654425342746	1.55780642998379	2.12637803295547
NM_024928	-0.11482113708361	4.01748646948592	1.23859458183521	0.265742084177011	0.746646849435789	chr10	-	105637317	105678045	OBFC1	40728	6481	3.7998383444985	4.29434404648227	3.6576399999572	4.20161058406872
NM_024933	1.62498841418281	-0.853185686466226	7.84957675599533	0.00508326062999278	0.0975659281729563	chr2	+	71205574	71212629	ANKRD53	7055	2120	-2.38709062565069	-1.92576671871524	-0.245777939640658	-0.979982381443505
NM_024936	0.250492486941109	2.62179759326423	2.57923841641708	0.108273744660163	0.563558107173416	chr4	+	25314395	25372005	ZCCHC4	57610	2797	2.47733980748149	2.46471399998055	2.64483668597959	2.79958420943394
NM_024939	-1.28964036667407	-0.735187409161192	5.41229780250668	0.0199953792684753	0.236360120334725	chr16	-	68262449	68270136	ESRP2	7687	3308	-0.261650639124242	-0.969770197762909	-1.58164446740527	-2.14359041923137
NM_024940	0.172575940630348	4.02165787311032	2.78867247462457	0.094932842524652	0.535340895345363	chr8	+	25042286	25270619	DOCK5	228333	7555	3.49037548221378	4.28063687386901	3.72169173752009	4.41119378114027
NM_024942	0.140850651443595	4.29001216156547	2.163615203171	0.14131187456011	0.632527726123483	chr10	-	124690418	124713919	C10orf88	23501	3087	3.98164202384436	4.42053578826466	4.07767480378249	4.5983418088206
NM_024943	-0.0813912097010696	2.99997958592179	0.317936946715306	0.572850110099954	1	chr4	-	38968440	39034041	TMEM156	65601	1859	1.19875702528588	3.8319348072868	0.740632749294882	3.81961551239255
NM_024945	-0.252442205738186	4.30220792897291	6.85608538218461	0.00883398768770068	0.141202041376466	chr9	+	86595636	86618987	RMI1	23351	3494	4.43191593385555	4.38681221154805	4.10461683038111	4.21257230868515
NM_024946	-0.0469631327257285	5.93351882243066	0.498571070113201	0.480128655317344	0.979986497182996	chr16	-	57186377	57219976	FAM192A	33599	2848	6.00045313480182	5.90408609632909	5.91102420949201	5.90203833167306
NM_024947	0.173968311073715	6.04437224331749	5.35115326198265	0.0207085689953147	0.243120141585813	chr3	-	169805367	169899537	PHC3	94170	12672	5.86666862077182	6.04047092096662	6.1470343376587	6.10685741940924
NM_024948	-0.0659547327165994	4.83414959897359	0.601019259266533	0.438189396551762	0.941948345235903	chr10	-	15820174	15902519	FAM188A	82345	2375	4.71160745470106	5.0023620667646	4.727775457657	4.85773215403472
NM_024949	0.0346456805028684	6.90861204005907	0.269444315927835	0.603704773594495	1	chr4	+	184020462	184241929	WWC2	221467	6100	6.85048556594474	6.92900898812728	6.96990389603314	6.87708662685924
NM_024953	0.0107879804862451	5.5754001024074	0.0212885394685216	0.883995652772784	1	chr12	-	112464492	112546635	NAA25	82143	5819	5.57097312302036	5.56086445970038	5.65628355188169	5.49163483563304
NM_024954	0.0317292318523857	4.55742369165876	0.116701843057289	0.732639507285137	1	chr10	+	99258638	99330967	UBTD1	72329	1693	4.54821320104659	4.52111114787759	4.45796546823452	4.67563473666988
NM_024956	-0.0768200616539776	3.60848412843118	0.441949872246328	0.506182833438191	0.991516062440127	chr15	+	43425721	43477341	TMEM62	51620	2768	3.49037548221378	3.76787728743247	3.41232320321925	3.69227505220978
NM_024958	-0.0374070991306126	5.13304391278252	0.231395259722962	0.630491188868376	1	chr20	+	327369	335512	NRSN2	8143	2386	5.00737885920046	5.27775167086782	4.93110434079103	5.27606049601195
NM_024959	-0.0747841993888623	4.67713747630881	0.688390458925596	0.406712385403866	0.910675803805982	chr12	-	113736570	113772925	SLC8B1	36355	2976	4.58732549718922	4.81854056494131	4.39388231386422	4.85073259508763
NM_024960	0.0742913725408008	5.29566352995363	1.00193365628427	0.316843071581461	0.817070129656139	chr20	+	3869485	3904502	PANK2	35017	1712	5.20091817038095	5.30959774047176	5.28208950115737	5.37694962265159
NM_024963	-0.14740851053626	4.77887384657597	3.06973258682811	0.0797625913525016	0.50492608009481	chr7	-	5515427	5553399	FBXL18	37972	8229	4.79901907817382	4.88648014767915	4.65309035566686	4.73765811821853
NM_024967	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr19	+	2867332	2878503	ZNF556	11171	1634	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_024980	0.776400428981308	-1.02830270843962	1.69289433205171	0.193219871549449	0.73776655344281	chr1	-	9164475	9189229	GPR157	24754	1153	-2.00220072798279	-1.62127929098548	-1.33003586928762	-0.792973150862016
NM_024989	-0.0163776155762955	6.4060479686843	0.046566888594441	0.829148617758416	1	chr2	-	197697727	197791454	PGAP1	93727	11113	6.2841354190366	6.5358345209604	6.38319980939029	6.40442645885606
NM_024996	-0.0224790048708189	6.34962787043566	0.135921471035485	0.712369767416102	1	chr3	+	158362316	158410360	GFM1	48044	3467	6.53662254213376	6.15132592699485	6.48820809616754	6.15878834522911
NM_024997	-0.0159990699214125	1.68195918428738	0.00564738365593653	0.940096101012094	1	chr16	+	10479911	10577495	ATF7IP2	97584	3665	1.95367730036354	1.20423053183076	1.84021496603818	1.34587547127817
NM_025003	-8.5718677548981e-17	-2.98271782599268	0	1	1	chr12	-	43748011	43945724	ADAMTS20	197713	5733	-5.9827175065999	-5.9827175065999	-5.9827175065999	-5.9827175065999
NM_025004	-0.133528067263775	2.68119264674943	0.749613158977803	0.386598734565636	0.893440108884437	chr11	+	124824016	124911385	CCDC15	87369	3893	2.8607220714001	2.54334957421523	2.87507756328682	2.19430835756766
NM_025009	0.146936914348312	4.41105442584885	2.03342295630927	0.153873710756936	0.662584749960185	chr4	+	56814973	56899529	CEP135	84556	5735	4.27959614777758	4.37825668924169	4.61236998708788	4.32290562609132
NM_025010	-0.0093254769071134	5.30344487641073	0.0156050835235177	0.900586640300588	1	chr3	+	47324329	47388306	KLHL18	63977	4718	5.19862370004757	5.40534042151774	5.15639734368388	5.42722071301539
